"disp:0","disp:1","disp:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.091042,9.4586e-15,0,1,2.799,0.799,0,0
0.091078,9.4719e-15,0,1,2.802,0.802,0,0
0.091113,9.4852e-15,0,1,2.805,0.805,0,0
0.091149,9.4985e-15,0,1,2.808,0.808,0,0
0.091184,9.5118e-15,0,1,2.811,0.811,0,0
0.09122,9.5251e-15,0,1,2.814,0.814,0,0
0.091255,9.5384e-15,0,1,2.817,0.817,0,0
0.091291,9.5517e-15,0,1,2.82,0.82,0,0
0.091326,9.565e-15,0,1,2.823,0.823,0,0
0.091362,9.5784e-15,0,1,2.826,0.826,0,0
0.091397,9.5917e-15,0,1,2.829,0.829,0,0
0.091432,9.605e-15,0,1,2.832,0.832,0,0
0.091468,9.6184e-15,0,1,2.835,0.835,0,0
0.091503,9.6317e-15,0,1,2.838,0.838,0,0
0.091538,9.645e-15,0,1,2.841,0.841,0,0
0.091573,9.6582e-15,0,1,2.844,0.844,0,0
0.091609,9.6714e-15,0,1,2.847,0.847,0,0
0.091644,9.6846e-15,0,1,2.85,0.85,0,0
0.091679,9.6979e-15,0,1,2.853,0.853,0,0
0.091714,9.7111e-15,0,1,2.856,0.856,0,0
0.091749,9.7243e-15,0,1,2.859,0.859,0,0
0.091785,9.7375e-15,0,1,2.862,0.862,0,0
0.09182,9.7507e-15,0,1,2.865,0.865,0,0
0.091855,9.7638e-15,0,1,2.868,0.868,0,0
0.09189,9.777e-15,0,1,2.871,0.871,0,0
0.091925,9.7901e-15,0,1,2.874,0.874,0,0
0.09196,9.8033e-15,0,1,2.877,0.877,0,0
0.091995,9.8165e-15,0,1,2.88,0.88,0,0
0.09203,9.8296e-15,0,1,2.883,0.883,0,0
0.092065,9.8428e-15,0,1,2.886,0.886,0,0
0.0921,9.856e-15,0,1,2.889,0.889,0,0
0.092135,9.8692e-15,0,1,2.892,0.892,0,0
0.09217,9.8823e-15,0,1,2.895,0.895,0,0
0.092205,9.8955e-15,0,1,2.898,0.898,0,0
0.09224,9.9087e-15,0,1,2.901,0.901,0,0
0.092275,9.922e-15,0,1,2.904,0.904,0,0
0.09231,9.9353e-15,0,1,2.907,0.907,0,0
0.092345,9.9486e-15,0,1,2.91,0.91,0,0
0.092379,9.9618e-15,0,1,2.913,0.913,0,0
0.092414,9.9751e-15,0,1,2.916,0.916,0,0
0.092449,9.9884e-15,0,1,2.919,0.919,0,0
0.092484,1.0002e-14,0,1,2.922,0.922,0,0
0.092519,1.0015e-14,0,1,2.925,0.925,0,0
0.092554,1.0028e-14,0,1,2.928,0.928,0,0
0.092588,1.0041e-14,0,1,2.931,0.931,0,0
0.092623,1.0055e-14,0,1,2.934,0.934,0,0
0.092658,1.0068e-14,0,1,2.937,0.937,0,0
0.092693,1.0081e-14,0,1,2.94,0.94,0,0
0.092727,1.0094e-14,0,1,2.943,0.943,0,0
0.092762,1.0106e-14,0,1,2.946,0.946,0,0
0.092797,1.0118e-14,0,1,2.949,0.949,0,0
0.092831,1.013e-14,0,1,2.952,0.952,0,0
0.092866,1.0142e-14,0,1,2.955,0.955,0,0
0.092901,1.0154e-14,0,1,2.958,0.958,0,0
0.092936,1.0166e-14,0,1,2.961,0.961,0,0
0.09297,1.0175e-14,0,1,2.964,0.964,0,0
0.093005,1.0185e-14,0,1,2.967,0.967,0,0
0.093039,1.0194e-14,0,1,2.97,0.97,0,0
0.093074,1.0204e-14,0,1,2.973,0.973,0,0
0.093108,1.0213e-14,0,1,2.976,0.976,0,0
0.093143,1.0223e-14,0,1,2.979,0.979,0,0
0.093178,1.023e-14,0,1,2.982,0.982,0,0
0.093212,1.0236e-14,0,1,2.985,0.985,0,0
0.093246,1.0241e-14,0,1,2.988,0.988,0,0
0.093281,1.0247e-14,0,1,2.991,0.991,0,0
0.093315,1.0252e-14,0,1,2.994,0.994,0,0
0.09335,1.0257e-14,0,1,2.997,0.997,0,0
0.093384,1.0263e-14,0,1,3,1,0,0
